SentenceID,NounScore,VerbScore,"Noun Only   (1.0, 0.0)","Verb Only   (0.0, 1.0)","Equal       (0.5, 0.5)","Noun-heavy  (0.7, 0.3)","Verb-heavy  (0.3, 0.7)"
214,0.338643,0.690726,0.338643,0.690726,0.514684,0.444268,0.585101
215,0.083256,0.651012,0.083256,0.651012,0.367134,0.253583,0.480685
216,0.351852,0.666667,0.351852,0.666667,0.509259,0.446296,0.572222
217,0.366667,0.666667,0.366667,0.666667,0.516667,0.456667,0.576667
218,0.31,0.461746,0.31,0.461746,0.385873,0.355524,0.416222
219,0.35,0.390635,0.35,0.390635,0.370317,0.36219,0.378444
220,0.233333,0.57,0.233333,0.57,0.401667,0.334333,0.469
221,0.151786,0.618465,0.151786,0.618465,0.385125,0.291789,0.478461
222,0.29746,0.597529,0.29746,0.597529,0.447494,0.387481,0.507508
223,0.279221,0.441667,0.279221,0.441667,0.360444,0.327955,0.392933
224,0.308333,0.125,0.308333,0.125,0.216667,0.253333,0.18
225,0.257143,0.74188,0.257143,0.74188,0.499512,0.402564,0.596459
226,0.367857,0.058333,0.367857,0.058333,0.213095,0.275,0.15119
227,0.125694,0.528234,0.125694,0.528234,0.326964,0.246456,0.407472
228,0.3,0.390635,0.3,0.390635,0.345317,0.32719,0.363444
229,0.256944,0.766667,0.256944,0.766667,0.511806,0.409861,0.61375
230,0.375,0.606667,0.375,0.606667,0.490833,0.4445,0.537167
231,0.253968,0.106667,0.253968,0.106667,0.180317,0.209778,0.150857
232,0.372727,0.684848,0.372727,0.684848,0.528788,0.466364,0.591212
233,0.327273,0.5,0.327273,0.5,0.413636,0.379091,0.448182
234,0.287879,0.554654,0.287879,0.554654,0.421267,0.367911,0.474622
235,0.163946,0.466768,0.163946,0.466768,0.315357,0.254792,0.375922
236,0.395833,1.0,0.395833,1.0,0.697917,0.577083,0.81875
237,0.333333,0.75,0.333333,0.75,0.541667,0.458333,0.625
238,0.351852,0.5,0.351852,0.5,0.425926,0.396296,0.455556
239,0.0,0.652273,0.0,0.652273,0.326136,0.195682,0.456591
240,0.261905,0.720196,0.261905,0.720196,0.49105,0.399392,0.582708
241,0.105556,0.575476,0.105556,0.575476,0.340516,0.246532,0.4345
242,0.110256,0.635844,0.110256,0.635844,0.37305,0.267933,0.478168
243,0.173611,0.443739,0.173611,0.443739,0.308675,0.25465,0.362701
244,0.416667,0.802299,0.416667,0.802299,0.609483,0.532356,0.686609
245,0.394097,0.822359,0.394097,0.822359,0.608228,0.522576,0.69388
246,0.276024,0.616769,0.276024,0.616769,0.446397,0.378248,0.514546
247,0.266662,0.794017,0.266662,0.794017,0.530339,0.424868,0.63581
248,0.237217,0.62008,0.237217,0.62008,0.428649,0.352076,0.505221
249,0.368979,0.772995,0.368979,0.772995,0.570987,0.490184,0.65179
250,0.240741,0.5,0.240741,0.5,0.37037,0.318519,0.422222
251,0.3125,0.228571,0.3125,0.228571,0.270536,0.287321,0.25375
252,0.366667,0.5,0.366667,0.5,0.433333,0.406667,0.46
253,0.2,0.861111,0.2,0.861111,0.530556,0.398333,0.662778
254,0.245375,0.308333,0.245375,0.308333,0.276854,0.264262,0.289446
255,0.241788,0.308333,0.241788,0.308333,0.275061,0.261752,0.28837
256,1.0,1.0,1.0,1.0,1.0,1.0,1.0
257,0.285714,0.566667,0.285714,0.566667,0.42619,0.37,0.482381
258,0.25,0.683333,0.25,0.683333,0.466667,0.38,0.553333
259,0.299586,0.927424,0.299586,0.927424,0.613505,0.487937,0.739073
260,0.364286,0.75,0.364286,0.75,0.557143,0.48,0.634286
261,0.357218,0.460606,0.357218,0.460606,0.408912,0.388234,0.42959
262,0.214286,0.768519,0.214286,0.768519,0.491402,0.380556,0.602249
263,0.326885,0.695439,0.326885,0.695439,0.511162,0.437451,0.584872
264,0.383333,0.72,0.383333,0.72,0.551667,0.484333,0.619
265,0.420824,0.811247,0.420824,0.811247,0.616035,0.537951,0.69412
266,0.406179,1.0,0.406179,1.0,0.70309,0.584325,0.821854
267,0.357732,0.412865,0.357732,0.412865,0.385299,0.374272,0.396325
268,0.329167,0.561429,0.329167,0.561429,0.445298,0.398845,0.49175
269,0.282242,0.666825,0.282242,0.666825,0.474534,0.397617,0.55145
270,0.216667,0.184127,0.216667,0.184127,0.200397,0.206905,0.193889
271,0.292593,0.44381,0.292593,0.44381,0.368201,0.337958,0.398444
272,0.213358,0.516589,0.213358,0.516589,0.364973,0.304327,0.42562
273,0.244974,0.319784,0.244974,0.319784,0.282379,0.267417,0.297341
274,0.290829,0.90915,0.290829,0.90915,0.59999,0.476325,0.723654
275,0.298765,0.65873,0.298765,0.65873,0.478748,0.406755,0.550741
276,0.280303,0.90915,0.280303,0.90915,0.594727,0.468957,0.720496
277,0.3125,0.375325,0.3125,0.375325,0.343912,0.331347,0.356477
278,0.3,0.778667,0.3,0.778667,0.539333,0.4436,0.635067
279,0.289899,0.489642,0.289899,0.489642,0.38977,0.349822,0.429719
280,0.3617,0.666667,0.3617,0.666667,0.514184,0.45319,0.575177
281,0.429212,0.395556,0.429212,0.395556,0.412384,0.419115,0.405653
282,0.380952,0.5,0.380952,0.5,0.440476,0.416667,0.464286
283,0.039719,0.238848,0.039719,0.238848,0.139284,0.099458,0.17911
284,0.351852,0.758824,0.351852,0.758824,0.555338,0.473943,0.636732
285,0.039719,0.240142,0.039719,0.240142,0.139931,0.099846,0.180015
286,0.391868,0.4,0.391868,0.4,0.395934,0.394307,0.39756
287,0.405506,0.546667,0.405506,0.546667,0.476086,0.447854,0.504318
288,0.349206,0.775,0.349206,0.775,0.562103,0.476944,0.647262
289,0.34562,0.314091,0.34562,0.314091,0.329855,0.336161,0.32355
290,0.356036,0.75797,0.356036,0.75797,0.557003,0.476616,0.63739
291,0.329545,1.0,0.329545,1.0,0.664773,0.530682,0.798864
292,0.447656,0.655797,0.447656,0.655797,0.551727,0.510099,0.593355
293,0.400349,0.5,0.400349,0.5,0.450175,0.430244,0.470105
294,0.391793,0.730468,0.391793,0.730468,0.56113,0.493396,0.628865
295,0.401282,0.397386,0.401282,0.397386,0.399334,0.400113,0.398555
296,0.369528,0.154762,0.369528,0.154762,0.262145,0.305098,0.219192
297,0.353846,0.259444,0.353846,0.259444,0.306645,0.325526,0.287765
298,0.180912,0.618519,0.180912,0.618519,0.399715,0.312194,0.487236
299,0.385417,0.583333,0.385417,0.583333,0.484375,0.444792,0.523958
300,0.196266,0.82101,0.196266,0.82101,0.508638,0.383689,0.633587
301,0.35,0.492419,0.35,0.492419,0.421209,0.392726,0.449693
302,0.413818,0.666667,0.413818,0.666667,0.540242,0.489672,0.590812
303,0.396897,0.397222,0.396897,0.397222,0.39706,0.396995,0.397125
304,0.384259,0.244444,0.384259,0.244444,0.314352,0.342315,0.286389
305,0.3125,0.305983,0.3125,0.305983,0.309241,0.310545,0.307938
306,0.25,0.595556,0.25,0.595556,0.422778,0.353667,0.491889
307,0.321131,0.511538,0.321131,0.511538,0.416335,0.378253,0.454416
308,0.333333,0.682051,0.333333,0.682051,0.507692,0.437949,0.577436
309,0.3,0.314561,0.3,0.314561,0.307281,0.304368,0.310193
310,0.388889,0.58,0.388889,0.58,0.484444,0.446222,0.522667
311,0.331011,0.466489,0.331011,0.466489,0.39875,0.371654,0.425845
312,0.388889,0.402469,0.388889,0.402469,0.395679,0.392963,0.398395
313,0.125,0.227993,0.125,0.227993,0.176496,0.155898,0.197095
314,0.306926,0.814286,0.306926,0.814286,0.560606,0.459134,0.662078
315,0.227273,0.274203,0.227273,0.274203,0.250738,0.241352,0.260124
316,0.35,0.235294,0.35,0.235294,0.292647,0.315588,0.269706
317,0.168182,0.414123,0.168182,0.414123,0.291152,0.241964,0.340341
318,0.354938,0.16,0.354938,0.16,0.257469,0.296457,0.218481
319,0.111111,0.293333,0.111111,0.293333,0.202222,0.165778,0.238667
320,0.273678,0.783656,0.273678,0.783656,0.528667,0.426672,0.630663
321,0.363636,0.601449,0.363636,0.601449,0.482543,0.43498,0.530105
322,0.153061,0.313203,0.153061,0.313203,0.233132,0.201104,0.26516
323,0.320513,0.873333,0.320513,0.873333,0.596923,0.486359,0.707487
324,0.285714,0.58,0.285714,0.58,0.432857,0.374,0.491714
325,0.4,0.525,0.4,0.525,0.4625,0.4375,0.4875
326,0.32,0.737037,0.32,0.737037,0.528519,0.445111,0.611926
327,0.3125,0.333333,0.3125,0.333333,0.322917,0.31875,0.327083
328,0.055556,0.400808,0.055556,0.400808,0.228182,0.159131,0.297232
329,0.351852,0.666667,0.351852,0.666667,0.509259,0.446296,0.572222
330,0.340909,0.746368,0.340909,0.746368,0.543639,0.462547,0.624731
331,0.291667,0.772409,0.291667,0.772409,0.532038,0.435889,0.628186
332,0.3,0.225641,0.3,0.225641,0.262821,0.277692,0.247949
333,0.3,0.32,0.3,0.32,0.31,0.306,0.314
334,0.3,0.333333,0.3,0.333333,0.316667,0.31,0.323333
335,0.117284,0.603464,0.117284,0.603464,0.360374,0.263138,0.45761
336,0.3625,0.397037,0.3625,0.397037,0.379769,0.372861,0.386676
337,0.272727,0.672381,0.272727,0.672381,0.472554,0.392623,0.552485
338,0.388889,0.688889,0.388889,0.688889,0.538889,0.478889,0.598889
339,0.34375,0.791111,0.34375,0.791111,0.567431,0.477958,0.656903
340,0.366071,0.7343,0.366071,0.7343,0.550185,0.47654,0.623831
341,0.227273,0.192821,0.227273,0.192821,0.210047,0.216937,0.203156
342,0.362359,0.802299,0.362359,0.802299,0.582329,0.494341,0.670317
343,0.327381,0.621176,0.327381,0.621176,0.474279,0.41552,0.533038
344,0.25,0.667143,0.25,0.667143,0.458571,0.375143,0.542
345,0.25,0.424691,0.25,0.424691,0.337346,0.302407,0.372284
346,0.314484,0.678199,0.314484,0.678199,0.496342,0.423599,0.569085
347,0.4,0.58,0.4,0.58,0.49,0.454,0.526
348,0.363636,0.652778,0.363636,0.652778,0.508207,0.450379,0.566035
