SentenceID,NounScore,VerbScore,"Noun Only   (1.0, 0.0)","Verb Only   (0.0, 1.0)","Equal       (0.5, 0.5)","Noun-heavy  (0.7, 0.3)","Verb-heavy  (0.3, 0.7)"
362,0.15625,0.683922,0.15625,0.683922,0.420086,0.314551,0.52562
363,0.097222,0.16,0.097222,0.16,0.128611,0.116056,0.141167
364,0.169818,0.628571,0.169818,0.628571,0.399195,0.307444,0.490945
365,0.198864,0.364806,0.198864,0.364806,0.281835,0.248646,0.315023
366,0.162132,0.435796,0.162132,0.435796,0.298964,0.244231,0.353697
367,0.274405,0.427151,0.274405,0.427151,0.350778,0.320229,0.381327
368,0.25,0.666667,0.25,0.666667,0.458333,0.375,0.541667
369,0.309524,0.521429,0.309524,0.521429,0.415476,0.373095,0.457857
370,0.282051,0.49911,0.282051,0.49911,0.390581,0.347169,0.433992
371,0.348485,0.513396,0.348485,0.513396,0.43094,0.397958,0.463923
372,0.153409,0.545993,0.153409,0.545993,0.349701,0.271184,0.428218
373,0.316026,0.788902,0.316026,0.788902,0.552464,0.457889,0.647039
374,0.27366,0.680278,0.27366,0.680278,0.476969,0.395645,0.558292
375,0.117166,0.126538,0.117166,0.126538,0.121852,0.119978,0.123727
376,0.237269,0.432237,0.237269,0.432237,0.334753,0.295759,0.373747
377,0.278245,0.284137,0.278245,0.284137,0.281191,0.280013,0.282369
378,0.160714,0.286783,0.160714,0.286783,0.223748,0.198535,0.248962
379,0.14375,0.413462,0.14375,0.413462,0.278606,0.224663,0.332548
380,0.229167,0.263614,0.229167,0.263614,0.24639,0.239501,0.25328
381,0.197917,0.278636,0.197917,0.278636,0.238277,0.222133,0.25442
382,0.118697,0.488889,0.118697,0.488889,0.303793,0.229754,0.377831
383,0.207407,0.760085,0.207407,0.760085,0.483746,0.373211,0.594282
384,0.244444,0.21685,0.244444,0.21685,0.230647,0.236166,0.225128
385,0.11875,0.546296,0.11875,0.546296,0.332523,0.247014,0.418032
386,0.379118,0.964435,0.379118,0.964435,0.671776,0.554713,0.788839
387,0.234615,0.621488,0.234615,0.621488,0.428052,0.350677,0.505426
388,0.189815,0.511456,0.189815,0.511456,0.350635,0.286307,0.414964
389,0.088125,0.298666,0.088125,0.298666,0.193396,0.151287,0.235504
390,0.245833,0.655686,0.245833,0.655686,0.45076,0.368789,0.532731
391,0.180556,0.767196,0.180556,0.767196,0.473876,0.356548,0.591204
392,0.168831,0.738558,0.168831,0.738558,0.453695,0.339749,0.56764
393,0.12963,0.607926,0.12963,0.607926,0.368778,0.273119,0.464437
394,0.208333,0.60451,0.208333,0.60451,0.406421,0.327186,0.485657
395,0.142857,0.618306,0.142857,0.618306,0.380581,0.285492,0.475671
396,0.254938,0.213099,0.254938,0.213099,0.234019,0.242387,0.225651
397,0.1625,0.814478,0.1625,0.814478,0.488489,0.358093,0.618885
398,0.155556,0.52862,0.155556,0.52862,0.342088,0.267475,0.4167
399,0.214286,0.38,0.214286,0.38,0.297143,0.264,0.330286
400,0.173611,0.746607,0.173611,0.746607,0.460109,0.34551,0.574708
401,0.375,0.5,0.375,0.5,0.4375,0.4125,0.4625
402,0.255357,0.751941,0.255357,0.751941,0.503649,0.404332,0.602966
403,0.088938,0.62015,0.088938,0.62015,0.354544,0.248302,0.460786
404,0.152778,0.484614,0.152778,0.484614,0.318696,0.252329,0.385063
405,0.341123,0.373333,0.341123,0.373333,0.357228,0.350786,0.36367
406,0.174603,0.765538,0.174603,0.765538,0.47007,0.351884,0.588257
407,0.116667,0.411542,0.116667,0.411542,0.264105,0.205129,0.32308
408,0.116667,0.6,0.116667,0.6,0.358333,0.261667,0.455
409,0.165584,0.840741,0.165584,0.840741,0.503163,0.368131,0.638194
410,0.175926,0.351042,0.175926,0.351042,0.263484,0.228461,0.298507
411,0.246212,0.077124,0.246212,0.077124,0.161668,0.195486,0.127851
412,0.138889,0.445098,0.138889,0.445098,0.291993,0.230752,0.353235
413,0.180556,0.033333,0.180556,0.033333,0.106944,0.136389,0.0775
414,0.085938,0.584933,0.085938,0.584933,0.335435,0.235636,0.435234
415,1.0,1.0,1.0,1.0,1.0,1.0,1.0
416,0.214286,0.372222,0.214286,0.372222,0.293254,0.261667,0.324841
417,0.285714,0.703785,0.285714,0.703785,0.49475,0.411136,0.578364
418,0.133929,0.286538,0.133929,0.286538,0.210234,0.179712,0.240755
419,0.25,0.505556,0.25,0.505556,0.377778,0.326667,0.428889
420,0.183333,0.469866,0.183333,0.469866,0.3266,0.269293,0.383906
421,0.265625,0.6,0.265625,0.6,0.432812,0.365937,0.499687
422,0.198889,0.465479,0.198889,0.465479,0.332184,0.278866,0.385502
423,0.024134,0.455433,0.024134,0.455433,0.239784,0.153524,0.326044
424,0.272727,0.480338,0.272727,0.480338,0.376533,0.33501,0.418055
425,0.174603,0.048889,0.174603,0.048889,0.111746,0.136889,0.086603
426,0.135417,0.39513,0.135417,0.39513,0.265273,0.213331,0.317216
427,0.133929,0.439038,0.133929,0.439038,0.286483,0.225461,0.347505
428,0.055714,0.142713,0.055714,0.142713,0.099214,0.081814,0.116613
429,0.1,0.279487,0.1,0.279487,0.189744,0.153846,0.225641
430,0.115385,0.496903,0.115385,0.496903,0.306144,0.22984,0.382448
431,0.207143,0.295833,0.207143,0.295833,0.251488,0.23375,0.269226
432,0.046875,0.666667,0.046875,0.666667,0.356771,0.232812,0.480729
433,0.265625,0.611111,0.265625,0.611111,0.438368,0.369271,0.507465
434,0.14813,0.147619,0.14813,0.147619,0.147875,0.147977,0.147772
435,0.061728,0.666667,0.061728,0.666667,0.364198,0.24321,0.485185
436,0.174242,0.540948,0.174242,0.540948,0.357595,0.284254,0.430936
437,0.185714,0.557852,0.185714,0.557852,0.371783,0.297356,0.446211
438,0.255556,0.683333,0.255556,0.683333,0.469444,0.383889,0.555
439,0.097917,0.477083,0.097917,0.477083,0.2875,0.211667,0.363333
440,0.25,0.284459,0.25,0.284459,0.267229,0.260338,0.274121
441,0.195833,0.808838,0.195833,0.808838,0.502336,0.379735,0.624937
442,0.170833,0.299802,0.170833,0.299802,0.235317,0.209524,0.261111
443,0.175214,0.485141,0.175214,0.485141,0.330177,0.268192,0.392163
444,0.09375,0.351515,0.09375,0.351515,0.222633,0.17108,0.274186
445,0.375,0.2875,0.375,0.2875,0.33125,0.34875,0.31375
446,0.356111,0.5125,0.356111,0.5125,0.434306,0.403028,0.465583
447,0.179487,0.298889,0.179487,0.298889,0.239188,0.215308,0.263068
448,0.257143,0.627083,0.257143,0.627083,0.442113,0.368125,0.516101
449,0.333333,0.411111,0.333333,0.411111,0.372222,0.356667,0.387778
450,0.186869,0.807143,0.186869,0.807143,0.497006,0.372951,0.621061
451,0.160185,0.28279,0.160185,0.28279,0.221488,0.196967,0.246009
452,0.06184,0.100137,0.06184,0.100137,0.080989,0.073329,0.088648
453,0.151042,0.216071,0.151042,0.216071,0.183557,0.170551,0.196563
454,0.223032,0.350137,0.223032,0.350137,0.286585,0.261164,0.312006
455,0.089286,0.542502,0.089286,0.542502,0.315894,0.225251,0.406537
456,0.122475,0.055615,0.122475,0.055615,0.089045,0.102417,0.075673
457,0.176407,0.096433,0.176407,0.096433,0.13642,0.152415,0.120425
458,0.25,0.666111,0.25,0.666111,0.458056,0.374833,0.541278
459,0.142857,0.609722,0.142857,0.609722,0.37629,0.282917,0.469663
460,0.25,0.51,0.25,0.51,0.38,0.328,0.432
461,0.27551,0.481068,0.27551,0.481068,0.378289,0.337177,0.419401
462,0.282692,0.264881,0.282692,0.264881,0.273787,0.277349,0.270224
463,0.229167,0.077768,0.229167,0.077768,0.153467,0.183747,0.123188
464,0.097132,0.408333,0.097132,0.408333,0.252733,0.190493,0.314973
465,0.214119,0.069978,0.214119,0.069978,0.142049,0.170877,0.113221
466,0.154225,0.515625,0.154225,0.515625,0.334925,0.262645,0.407205
467,0.191919,0.108497,0.191919,0.108497,0.150208,0.166892,0.133523
468,0.083333,0.488412,0.083333,0.488412,0.285873,0.204857,0.366888
469,0.091575,0.137607,0.091575,0.137607,0.114591,0.105385,0.123797
470,0.160239,0.07785,0.160239,0.07785,0.119044,0.135522,0.102567
471,0.389583,0.764706,0.389583,0.764706,0.577145,0.50212,0.652169
472,0.122917,0.319277,0.122917,0.319277,0.221097,0.181825,0.260369
473,0.179167,0.305571,0.179167,0.305571,0.242369,0.217088,0.26765
474,0.217593,0.483329,0.217593,0.483329,0.350461,0.297313,0.403608
475,0.15,0.223011,0.15,0.223011,0.186505,0.171903,0.201108
476,0.31,0.608,0.31,0.608,0.459,0.3994,0.5186
477,0.285714,0.6,0.285714,0.6,0.442857,0.38,0.505714
478,0.285714,0.682564,0.285714,0.682564,0.484139,0.404769,0.563509
479,1.0,1.0,1.0,1.0,1.0,1.0,1.0
480,0.197917,0.1558,0.197917,0.1558,0.176858,0.185282,0.168435
481,0.174603,0.069412,0.174603,0.069412,0.122007,0.143046,0.100969
482,0.137255,0.220822,0.137255,0.220822,0.179038,0.162325,0.195752
483,0.140625,0.087407,0.140625,0.087407,0.114016,0.12466,0.103373
484,0.142857,0.167901,0.142857,0.167901,0.155379,0.15037,0.160388
485,0.175683,0.59734,0.175683,0.59734,0.386512,0.30218,0.470843
486,0.251215,0.710438,0.251215,0.710438,0.480826,0.388982,0.572671
487,0.143843,0.5352,0.143843,0.5352,0.339522,0.26125,0.417793
488,0.310935,0.668254,0.310935,0.668254,0.489594,0.418131,0.561058
489,0.350972,0.621825,0.350972,0.621825,0.486399,0.432228,0.540569
490,0.204167,0.485474,0.204167,0.485474,0.34482,0.288559,0.401082
491,0.133929,0.476157,0.133929,0.476157,0.305043,0.236597,0.373489
492,0.18771,0.267135,0.18771,0.267135,0.227423,0.211538,0.243307
493,0.242154,0.42963,0.242154,0.42963,0.335892,0.298397,0.373387
494,0.121784,0.361399,0.121784,0.361399,0.241592,0.193668,0.289515
495,0.145935,0.333761,0.145935,0.333761,0.239848,0.202283,0.277413
496,0.1875,0.427518,0.1875,0.427518,0.307509,0.259505,0.355513
497,0.178571,0.678911,0.178571,0.678911,0.428741,0.328673,0.528809
498,0.388889,0.525,0.388889,0.525,0.456944,0.429722,0.484167
499,0.111111,0.474314,0.111111,0.474314,0.292712,0.220072,0.365353
500,0.10101,0.979397,0.10101,0.979397,0.540203,0.364526,0.715881
501,0.20625,0.405301,0.20625,0.405301,0.305775,0.265965,0.345586
502,0.142857,0.529752,0.142857,0.529752,0.336304,0.258926,0.413683
503,0.219286,0.254861,0.219286,0.254861,0.237073,0.229958,0.244188
504,0.293787,0.04,0.293787,0.04,0.166893,0.217651,0.116136
505,0.211806,0.297956,0.211806,0.297956,0.254881,0.237651,0.272111
506,0.164336,0.502095,0.164336,0.502095,0.333215,0.265663,0.400767
507,0.181019,0.490028,0.181019,0.490028,0.335524,0.273722,0.397325
508,0.246606,0.600233,0.246606,0.600233,0.42342,0.352694,0.494145
509,0.265734,0.741095,0.265734,0.741095,0.503415,0.408343,0.598487
510,0.39881,0.184615,0.39881,0.184615,0.291712,0.334551,0.248874
511,0.220833,0.373776,0.220833,0.373776,0.297305,0.266716,0.327893
512,0.213462,0.905525,0.213462,0.905525,0.559493,0.421081,0.697906
513,0.365385,0.808,0.365385,0.808,0.586692,0.498169,0.675215
514,0.263054,0.432634,0.263054,0.432634,0.347844,0.313928,0.38176
515,0.14881,0.496198,0.14881,0.496198,0.322504,0.253026,0.391981
516,0.184623,0.454667,0.184623,0.454667,0.319645,0.265636,0.373654
517,0.263767,0.378834,0.263767,0.378834,0.321301,0.298287,0.344314
518,0.205128,0.595628,0.205128,0.595628,0.400378,0.322278,0.478478
519,0.173077,0.563873,0.173077,0.563873,0.368475,0.290316,0.446634
520,0.234921,0.477111,0.234921,0.477111,0.356016,0.307578,0.404454
521,0.334402,0.585551,0.334402,0.585551,0.459976,0.409746,0.510206
522,0.230159,0.36705,0.230159,0.36705,0.298604,0.271226,0.325983
523,0.299074,0.501223,0.299074,0.501223,0.400149,0.359719,0.440579
524,0.339031,0.452227,0.339031,0.452227,0.395629,0.37299,0.418268
525,0.275214,0.133542,0.275214,0.133542,0.204378,0.232712,0.176043
526,0.151709,0.180136,0.151709,0.180136,0.165923,0.160237,0.171608
527,0.15,0.15313,0.15,0.15313,0.151565,0.150939,0.152191
528,0.214825,0.622906,0.214825,0.622906,0.418865,0.337249,0.500482
529,0.165584,0.386083,0.165584,0.386083,0.275834,0.231734,0.319933
530,0.188194,0.123521,0.188194,0.123521,0.155858,0.168792,0.142923
531,0.193182,0.71408,0.193182,0.71408,0.453631,0.349451,0.557811
532,0.171596,0.341964,0.171596,0.341964,0.25678,0.222707,0.290854
533,0.110556,0.21676,0.110556,0.21676,0.163658,0.142417,0.184899
534,0.2,0.459713,0.2,0.459713,0.329856,0.277914,0.381799
535,0.167521,0.451894,0.167521,0.451894,0.309708,0.252833,0.366582
536,0.192308,0.134625,0.192308,0.134625,0.163466,0.175003,0.15193
537,0.24321,0.64881,0.24321,0.64881,0.44601,0.36489,0.52713
538,0.200337,0.361905,0.200337,0.361905,0.281121,0.248807,0.313434
539,0.1893,0.147619,0.1893,0.147619,0.16846,0.176796,0.160123
540,0.1875,0.612698,0.1875,0.612698,0.400099,0.31506,0.485139
541,0.325893,0.595635,0.325893,0.595635,0.460764,0.406815,0.514712
542,0.235577,0.764453,0.235577,0.764453,0.500015,0.39424,0.60579
543,0.227778,0.802562,0.227778,0.802562,0.51517,0.400213,0.630127
544,0.235269,0.055032,0.235269,0.055032,0.145151,0.181198,0.109104
545,0.22197,0.198548,0.22197,0.198548,0.210259,0.214943,0.205574
546,0.251603,0.266494,0.251603,0.266494,0.259048,0.25607,0.262026
547,0.215278,0.427143,0.215278,0.427143,0.32121,0.278837,0.363583
548,0.222222,0.54881,0.222222,0.54881,0.385516,0.320198,0.450833
549,0.172078,0.456614,0.172078,0.456614,0.314346,0.257439,0.371253
550,0.208333,0.530132,0.208333,0.530132,0.369233,0.304873,0.433593
551,0.41358,0.817143,0.41358,0.817143,0.615362,0.534649,0.696074
552,0.216667,0.117381,0.216667,0.117381,0.167024,0.186881,0.147167
553,0.087632,0.166042,0.087632,0.166042,0.126837,0.111155,0.142519
554,0.179012,0.342992,0.179012,0.342992,0.261002,0.228206,0.293798
555,0.292857,0.590909,0.292857,0.590909,0.441883,0.382273,0.501494
556,0.209091,0.372453,0.209091,0.372453,0.290772,0.2581,0.323444
557,0.305952,0.534084,0.305952,0.534084,0.420018,0.374392,0.465644
558,0.245455,0.432141,0.245455,0.432141,0.338798,0.30146,0.376135
559,0.25,0.293939,0.25,0.293939,0.27197,0.263182,0.280758
560,0.357143,0.502041,0.357143,0.502041,0.429592,0.400612,0.458571
561,0.291667,0.728081,0.291667,0.728081,0.509874,0.422591,0.597157
562,0.185268,0.536324,0.185268,0.536324,0.360796,0.290585,0.431007
563,0.266667,0.612,0.266667,0.612,0.439333,0.370267,0.5084
564,0.19978,0.861818,0.19978,0.861818,0.530799,0.398391,0.663207
565,0.244444,0.601212,0.244444,0.601212,0.422828,0.351475,0.494182
566,0.222222,0.234719,0.222222,0.234719,0.22847,0.225971,0.23097
567,0.257215,0.618355,0.257215,0.618355,0.437785,0.365557,0.510013
568,0.25,0.554877,0.25,0.554877,0.402439,0.341463,0.463414
569,0.140909,0.061682,0.140909,0.061682,0.101295,0.117141,0.08545
570,0.217532,0.4625,0.217532,0.4625,0.340016,0.291023,0.38901
571,0.302469,0.502646,0.302469,0.502646,0.402557,0.362522,0.442593
572,0.228571,0.342641,0.228571,0.342641,0.285606,0.262792,0.30842
573,0.292929,0.259323,0.292929,0.259323,0.276126,0.282848,0.269405
574,0.269481,0.198485,0.269481,0.198485,0.233983,0.248182,0.219784
575,0.200855,0.248315,0.200855,0.248315,0.224585,0.215093,0.234077
576,0.15,0.483862,0.15,0.483862,0.316931,0.250159,0.383704
577,0.152,0.344737,0.152,0.344737,0.248369,0.209821,0.286916
578,0.256793,0.418519,0.256793,0.418519,0.337656,0.305311,0.370001
579,0.072222,0.620252,0.072222,0.620252,0.346237,0.236631,0.455843
580,0.149074,0.575079,0.149074,0.575079,0.362077,0.276876,0.447278
581,0.252315,0.36379,0.252315,0.36379,0.308052,0.285757,0.330347
582,0.258333,0.72897,0.258333,0.72897,0.493652,0.399524,0.587779
583,0.126389,0.590714,0.126389,0.590714,0.358552,0.265687,0.451417
584,0.207143,0.397934,0.207143,0.397934,0.302539,0.26438,0.340697
585,1.0,1.0,1.0,1.0,1.0,1.0,1.0
586,0.378788,0.732778,0.378788,0.732778,0.555783,0.484985,0.626581
587,0.125,0.125338,0.125,0.125338,0.125169,0.125102,0.125237
588,0.333333,0.546678,0.333333,0.546678,0.440005,0.397337,0.482674
589,0.173536,0.184791,0.173536,0.184791,0.179163,0.176912,0.181414
590,0.180556,0.15625,0.180556,0.15625,0.168403,0.173264,0.163542
591,0.24026,0.758473,0.24026,0.758473,0.499367,0.395724,0.603009
592,0.127778,0.0,0.127778,0.0,0.063889,0.089444,0.038333
593,0.22246,0.174626,0.22246,0.174626,0.198543,0.20811,0.188976
594,0.145455,0.314528,0.145455,0.314528,0.229991,0.196177,0.263806
595,0.111111,0.435979,0.111111,0.435979,0.273545,0.208571,0.338519
596,0.263889,0.428775,0.263889,0.428775,0.346332,0.313355,0.379309
597,0.269707,0.763151,0.269707,0.763151,0.516429,0.41774,0.615118
598,0.2,0.327783,0.2,0.327783,0.263891,0.238335,0.289448
599,1.0,1.0,1.0,1.0,1.0,1.0,1.0
600,0.301282,0.170828,0.301282,0.170828,0.236055,0.262146,0.209964
601,0.248316,0.099976,0.248316,0.099976,0.174146,0.203814,0.144478
602,0.240625,0.109727,0.240625,0.109727,0.175176,0.201356,0.148997
603,0.375,0.16,0.375,0.16,0.2675,0.3105,0.2245
604,0.18254,0.395294,0.18254,0.395294,0.288917,0.246366,0.331468
605,0.218254,0.592308,0.218254,0.592308,0.405281,0.33047,0.480092
606,0.258333,0.02963,0.258333,0.02963,0.143981,0.189722,0.098241
607,0.318182,0.272222,0.318182,0.272222,0.295202,0.304394,0.28601
608,0.318182,0.374074,0.318182,0.374074,0.346128,0.334949,0.357306
609,0.324675,0.586538,0.324675,0.586538,0.455607,0.403234,0.50798
610,0.238222,0.311332,0.238222,0.311332,0.274777,0.260155,0.289399
611,0.175119,0.464291,0.175119,0.464291,0.319705,0.261871,0.377539
612,0.142361,0.725571,0.142361,0.725571,0.433966,0.317324,0.550608
613,0.302083,0.928016,0.302083,0.928016,0.61505,0.489863,0.740236
614,0.246104,0.466667,0.246104,0.466667,0.356385,0.312273,0.400498
615,0.246104,0.12,0.246104,0.12,0.183052,0.208273,0.157831
616,0.3375,0.12,0.3375,0.12,0.22875,0.27225,0.18525
617,0.159722,0.102741,0.159722,0.102741,0.131232,0.142628,0.119836
618,0.204145,0.136988,0.204145,0.136988,0.170566,0.183998,0.157135
619,0.204145,0.136988,0.204145,0.136988,0.170566,0.183998,0.157135
620,0.164286,0.425043,0.164286,0.425043,0.294664,0.242513,0.346816
621,0.208333,0.481596,0.208333,0.481596,0.344965,0.290312,0.399617
622,0.111111,0.505458,0.111111,0.505458,0.308285,0.229415,0.387154
623,0.184524,0.692381,0.184524,0.692381,0.438452,0.336881,0.540024
624,0.280303,0.831439,0.280303,0.831439,0.555871,0.445644,0.666098
625,0.061728,0.788659,0.061728,0.788659,0.425194,0.279808,0.57058
626,0.0625,0.668663,0.0625,0.668663,0.365582,0.244349,0.486814
627,0.141414,0.748576,0.141414,0.748576,0.444995,0.323563,0.566427
628,0.138889,0.35,0.138889,0.35,0.244444,0.202222,0.286667
629,0.196154,0.589744,0.196154,0.589744,0.392949,0.314231,0.471667
630,0.255,0.671052,0.255,0.671052,0.463026,0.379816,0.546236
631,0.243005,0.422917,0.243005,0.422917,0.332961,0.296979,0.368943
632,0.171296,0.379167,0.171296,0.379167,0.275231,0.233657,0.316806
633,0.2125,0.621577,0.2125,0.621577,0.417039,0.335223,0.498854
634,0.229167,0.844127,0.229167,0.844127,0.536647,0.413655,0.659639
635,0.214286,0.539375,0.214286,0.539375,0.37683,0.311812,0.441848
636,0.349003,0.681111,0.349003,0.681111,0.515057,0.448635,0.581479
637,0.188509,0.307778,0.188509,0.307778,0.248143,0.22429,0.271997
638,0.143939,0.484907,0.143939,0.484907,0.314423,0.24623,0.382617
639,0.105,0.990829,0.105,0.990829,0.547914,0.370749,0.72508
